InspectionUID,InspectionDate,InspectionScore,InspectionStatus,FacilityName,FacilityFullStreetAddress,FacilityZip,EstablishmentType,Cuisine,FacilityRiskScore,FacilityRiskProfile
5701393,1/12/15 0:00,1,PASS,SONIC,711 LOUISIANA ST STE R200,77002,Restaurant - Single Service,"BEVERAGES, ETC.",5,HIGH
5701830,1/15/15 0:00,1,PASS,REFRESQUERIA #2,6285 BISSONNET,77081,Restaurant - Single Service,,0,LOW
5701861,1/15/15 0:00,1,PASS,WENDY'S # 2,7215 FONDREN RD,77036,Restaurant - Single Service,"BURGERS, ETC.",4,MEDIUM
5700128,1/6/15 0:00,1,PASS,HANDI  STOP #103,1201 W SAM HOUSTON NORTH PKWY,77043,Restaurant - Single Service,DELI,3,MEDIUM
5700166,1/6/15 0:00,2,PASS,BURGER KING # 4720,535 EL DORADO BLVD,77598,Restaurant - Single Service,"BURGERS, ETC.",5,MEDIUM
5700182,1/6/15 0:00,2,PASS,COCO'S CREPES & COFFEE,650 W BOUGH LN STE 112,77024,Restaurant - Single Service,FRENCH,6,HIGH
5700217,1/6/15 0:00,4,FAIL,PAN EXPRESS ASIAN FOOD,1106 SILBER RD STE D-1,77055,Restaurant - Single Service,CHINESE,6,HIGH
5700421,1/7/15 0:00,5,FAIL,DIANA FOOD MARKET,1203 BAY AREA BLVD,77058,Restaurant - Single Service,,0,MEDIUM
5701984,1/15/15 0:00,1,PASS,LEE'S BURGER & MORE,9920 STELLA LINK  RD,77025,Restaurant - Single Service,"BURGERS, ETC.",7,MEDIUM
5700440,1/7/15 0:00,1,PASS,ZEYAD BAKERY & SWEETS,8261 RICHMOND AVE STE B - C,77063,Restaurant - Single Service,MIDDLE EASTERN,5,HIGH
5700504,1/7/15 0:00,1,PASS,POLLO LOCO,7909 HILLCROFT STE J,77081,Restaurant - Single Service,CHICKEN,7,HIGH
5700526,1/5/15 0:00,2,PASS,SOPHIA'S  TEX MEX ONE ALLEN,500 DALLAS STE T-20A,77002,Restaurant - Single Service,MEXICAN / HISPANIC,7,HIGH
5700555,1/7/15 0:00,1,PASS,SUBWAY,2323 CLEAR LAKE CITY BLVD STE 170,77062,Restaurant - Single Service,SANDWICHES,2,LOW
5702141,1/20/15 0:00,1,PASS,BURGER KING / SHELL,10680 HAMMERLY STE A,77043,Restaurant - Single Service,"BURGERS, ETC.",4,MEDIUM
5700674,1/7/15 0:00,1,PASS,POTBELLY SANDWICH WORKS,1200 MCKINNEY STE 380,77010,Restaurant - Single Service,DELI,6,HIGH
5701164,1/10/15 0:00,1,PASS,SAN MARCOS TAQUERIA & REFRESQUERIA,3216 BROADWAY STE A,77017,Restaurant - Single Service,,0,MEDIUM
5701228,1/12/15 0:00,1,PASS,VARIEDADES PASAQUINA,14202 S POST OAK RD,77045,Restaurant - Single Service,MEXICAN / HISPANIC,7,HIGH
5701264,1/12/15 0:00,1,PASS,SUBWAY SANDWICHES,1086 FEDERAL  RD,77015,Restaurant - Single Service,DELI,7,MEDIUM
5703059,1/26/15 0:00,1,PASS,RAJA QUALITY SWEETS,5667 HILLCROFT,77036,Restaurant - Single Service,,0,MEDIUM
5703064,1/26/15 0:00,1,PASS,PIZZA HUT # 027186,17254 TOMBALL PARKWAY,77064,Restaurant - Single Service,PIZZA,3,MEDIUM
5700030,1/5/15 0:00,1,PASS,WISE GUYS PIZZA,1444 KINGWOOD DR STE B,77339,Restaurant - Single Service,PIZZA,4,MEDIUM
5700092,1/5/15 0:00,2,PASS,BLACK HOLE COFFEE HOUSE,4504 GRAUSTARK ST,77006,Restaurant - Single Service,"BEVERAGES, ETC.",2,LOW
5700111,1/5/15 0:00,1,PASS,IMMACULATE CONCEPCION CHURCH,7250 HARRISBURG,77011,Restaurant - Single Service,,0,LOW
5700152,1/6/15 0:00,2,PASS,PEPPERCINI DELI & GRILL,11740 KATY FWY STE 100,77079,Restaurant - Single Service,DELI,5,HIGH
5701297,1/12/15 0:00,1,PASS,THAI MAX,500 BAYBROOK MALL STE 9,77546,Restaurant - Single Service,THAI,4,MEDIUM
5701329,1/12/15 0:00,1,PASS,PIZZA HUT # 27171,2323 CLEAR LAKE CITY BLVD,77062,Restaurant - Single Service,PIZZA,0,MEDIUM
5701455,1/13/15 0:00,3,FAIL,GLAZED DONUT CAFE,1333 OLD SPANISH TRL STE E,77054,Restaurant - Single Service,LOCAL / CONTINENTAL,5,MEDIUM
5701502,1/13/15 0:00,1,PASS,THE TEA CUP CAFE,8300 W SAM HOUSTON PKWY S STE 126,77072,Restaurant - Single Service,"BEVERAGES, ETC.",5,HIGH
5700269,1/6/15 0:00,1,PASS,YOU N I NEIGHBOR FOOD STORE,490 MAXEY RD,77013,Restaurant - Single Service,,2,LOW
5703282,1/27/15 0:00,1,PASS,PALETERIA TOCUMBO,5950 S GESSNER STE B,77036,Restaurant - Single Service,DESSERTS,4,MEDIUM
5703297,1/27/15 0:00,1,PASS,TRIPLE J'S SMOKEHOUSE,6715 HOMESTEAD RD,77028,Restaurant - Single Service,BARBECUE,7,HIGH
5700343,1/6/15 0:00,1,PASS,FRESH FOOD DELI,16800 IMPERIAL VALLEY STE 190,77060,Restaurant - Single Service,DELI,5,HIGH
5700377,1/6/15 0:00,2,PASS,LOCKWOOD TRAVEL CENTER,990 LOCKWOOD DR,77020,Restaurant - Single Service,MEXICAN / HISPANIC,6,HIGH
5700479,1/7/15 0:00,3,FAIL,VILLAGE BARBEQUE AND HAMBURGERS,5 E GREENWAY PLAZA STE C-210,77046,Restaurant - Single Service,BARBECUE,7,HIGH
5699819,1/2/15 0:00,1,PASS,SOUTHERN MAID DONUTS,6449 RICHMOND AVE,77057,Restaurant - Single Service,DESSERTS,6,HIGH
5699863,1/2/15 0:00,1,PASS,TAQUERIA DONA RAMONA,1901 GALVESTON STE A,77012,Restaurant - Single Service,MEXICAN / HISPANIC,4,MEDIUM
5700562,1/7/15 0:00,1,PASS,HARTZ CHICKEN # 109,2563 GESSNER DR,77080-3801,Restaurant - Single Service,CHICKEN,6,MEDIUM
5700643,1/7/15 0:00,1,PASS,Tammy Chin Chicken-n-Seafood,11320 MARTIN LUTHER KING BLVD,77048,Restaurant - Single Service,CHICKEN,6,MEDIUM
5700692,1/8/15 0:00,1,PASS,MCDONALDS #2001,3025 ELLA BLVD,77018,Restaurant - Single Service,"BURGERS, ETC.",5,MEDIUM
5701605,1/13/15 0:00,1,PASS,RED RIVER EXPRESS,1200 SMITH STE 180,77002,Restaurant - Single Service,CHINESE,7,HIGH
5701686,1/14/15 0:00,1,PASS,ROMAN DELIGHT PIZZA,208 GREENSPOINT MALL STE 150,77060,Restaurant - Single Service,PIZZA,6,HIGH
5701839,1/15/15 0:00,1,PASS,H&H RANCH,4000 GREENS RD,77032,Restaurant - Single Service,LOCAL / CONTINENTAL,7,HIGH
5703537,1/28/15 0:00,1,PASS,SUBWAY,6822 HARRISBURG,77011,Restaurant - Single Service,SANDWICHES,0,MEDIUM
5721655,1/29/15 0:00,1,PASS,POTBELLY SANDWICH WORKS,1141 UPTOWN PARK BLVD STE 5,77056,Restaurant - Single Service,DELI,9,MEDIUM
5721670,1/29/15 0:00,1,PASS,SMOOTHIE KING,7918 KIRBY DR,77054,Restaurant - Single Service,DESSERTS,4,MEDIUM
5721773,1/29/15 0:00,3,PASS,FRESHII #621,1200 MCKINNEY STE 374,77010,Restaurant - Single Service,,3,MEDIUM
5700399,1/5/15 0:00,2,PASS,BURGER KING # 1276,12716 HEMPSTEAD RD,77092,Restaurant - Single Service,"BURGERS, ETC.",4,MEDIUM
5700416,1/6/15 0:00,1,PASS,SOUTHERN DONUTS,4740 DACOMA ST STE E,77092,Restaurant - Single Service,,4,MEDIUM
5700450,1/6/15 0:00,1,PASS,BON FIRE WINGS,3991 S GESSNER,77063,Restaurant - Single Service,CHICKEN,7,HIGH
5700640,1/7/15 0:00,1,PASS,CASABLANCA PARTY HOUSE,1517 GEARS RD STE N,77067,Restaurant - Single Service,"BEVERAGES, ETC.",1,LOW
5700884,1/8/15 0:00,1,PASS,DADDY & DAUGHTER,1302 BLALOCK RD STE FC1,77055,Restaurant - Single Service,KOREAN,5,HIGH
5699876,1/2/15 0:00,1,PASS,ALPHA  DELI,2500 E T. C JESTER STE 199,77008,Restaurant - Single Service,DELI,7,HIGH
5700835,1/8/15 0:00,3,PASS,A & K SAMI'S CONV. & GIFTS,1001 FANNIN  ST STE 170,77002,Restaurant - Single Service,"BEVERAGES, ETC.",3,MEDIUM
5700864,1/8/15 0:00,1,PASS,LA  CRAWFISH,1005 BLALOCK STE B2,77055,Restaurant - Single Service,CAJUN,7,HIGH
5700922,1/8/15 0:00,2,PASS,ORANGE  LUNCH  BOX  DELI,1379 S VOSS STE A,77057,Restaurant - Single Service,LOCAL / CONTINENTAL,5,HIGH
5700941,1/7/15 0:00,2,PASS,MARCOS PIZZA,536 E TIDWELL STE A,77022,Restaurant - Single Service,PIZZA,3,MEDIUM
5700951,1/8/15 0:00,1,PASS,EL FRANCO LEE BALL PARK CONCESSION,9500 HALL RD STE C,77075,Restaurant - Single Service,"HOT DOGS, ETC.",4,MEDIUM
5699885,1/2/15 0:00,1,PASS,MIA PIZZA,12579 RICHMOND,77082,Restaurant - Single Service,CHINESE,7,HIGH
5699915,1/2/15 0:00,3,FAIL,SIMPLY PHO,2929 MILAM ST STE C,77006,Restaurant - Single Service,,0,HIGH
5699924,1/3/15 0:00,1,PASS,MCDONALDS,6707 W SAM HOUSTON  PKWY S,77072,Restaurant - Single Service,"BURGERS, ETC.",7,HIGH
5699994,1/5/15 0:00,1,PASS,STRIPES #1040,12091 WESTPARK,77082,Restaurant - Single Service,"BURGERS, ETC.",6,HIGH
5700176,1/6/15 0:00,1,PASS,COCO'S CREPES & COFFEE,650 W BOUGH LN STE 112,77024,Restaurant - Single Service,FRENCH,6,HIGH
5701893,1/15/15 0:00,1,PASS,MCDONALD'S,1736 WIRT  RD,77055,Restaurant - Single Service,"BURGERS, ETC.",3,MEDIUM
5701914,1/15/15 0:00,1,PASS,LA FLORECITA MICHOACANA,58 E CROSSTIMBERS,77022,Restaurant - Single Service,,4,MEDIUM
5702197,1/20/15 0:00,1,PASS,DIXIE DRIVE INN,6846 DIXIE,77087,Restaurant - Single Service,"BEVERAGES, ETC.",5,MEDIUM
5700221,1/6/15 0:00,1,PASS,EURIEST DINING CHEV-TEX BRIARPARK,3901 BRIARPARK,77042,Restaurant - Single Service,DELI,5,MEDIUM
5700255,1/6/15 0:00,1,PASS,WELL DONE COOKING CLASSES,2811 AIRLINE DR STE 5,77009,Restaurant - Single Service,LOCAL / CONTINENTAL,6,HIGH
5700500,1/7/15 0:00,1,PASS,POLLO LOCO,7909 HILLCROFT STE J,77081,Restaurant - Single Service,CHICKEN,7,HIGH
5700522,1/5/15 0:00,1,PASS,SOPHIA'S  TEX MEX ONE ALLEN,500 DALLAS STE T-20A,77002,Restaurant - Single Service,MEXICAN / HISPANIC,7,HIGH
5701403,1/13/15 0:00,1,PASS,WHATABURGER #997,2265 W HOLCOMBE BLVD,77030,Restaurant - Single Service,"BURGERS, ETC.",4,MEDIUM
5701524,1/13/15 0:00,1,PASS,WHICH WICH,213 HEIGHTS BLVD,77007,Restaurant - Single Service,SANDWICHES,4,MEDIUM
5701527,1/13/15 0:00,2,PASS,TELLEZ CROSSROADS CAFE II,2000 CRAWFORD STE 103,77002,Restaurant - Single Service,DELI,5,HIGH
5701624,1/14/15 0:00,1,PASS,DEAN'S GROCERY DELI,7127 FANNIN,77030,Restaurant - Single Service,LOCAL / CONTINENTAL,6,MEDIUM
5700998,1/9/15 0:00,1,PASS,JACK IN THE BOX 4737,13351 BRIAR FOREST DR,77077,Restaurant - Single Service,"BURGERS, ETC.",6,MEDIUM
5701006,1/8/15 0:00,1,PASS,WESTERN GECO CAFE,10001 RICHMOND STE 2 FL,77042,Restaurant - Single Service,LOCAL / CONTINENTAL,9,HIGH
5701061,1/9/15 0:00,1,PASS,RICH'Z SOUL FOOD & DELI,239 GREENS RD STE 2007,77060,Restaurant - Single Service,,3,MEDIUM
5701213,1/9/15 0:00,1,PASS,SONIC RESTAURANTS,1208 FEDERAL RD,77015,Restaurant - Single Service,"BURGERS, ETC.",5,MEDIUM
5701955,1/15/15 0:00,1,PASS,FAT PAT  SNOW CONE,10600 FUQUA STE C,77089,Restaurant - Single Service,DESSERTS,3,MEDIUM
5701113,1/9/15 0:00,1,PASS,FUZZY'S PIZZA,8914 WESTHEIMER RD,77042,Restaurant - Single Service,PIZZA,0,HIGH
5701163,1/10/15 0:00,1,PASS,SAN MARCOS TAQUERIA & REFRESQUERIA,3216 BROADWAY STE A,77017,Restaurant - Single Service,,0,MEDIUM
5701568,1/13/15 0:00,1,PASS,JIMMY JOHN'S,5727 WESTHEIMER STE N,77057,Restaurant - Single Service,,6,HIGH
5701678,1/14/15 0:00,1,PASS,SUBWAY SANDWICHES,3607 OLD SPANISH TRAIL STE A,77021,Restaurant - Single Service,SANDWICHES,6,MEDIUM
5701679,1/14/15 0:00,1,PASS,COLWELL'S BBQ SOUL FOOD AND MORE,9230 JENSEN DR STE A,77093,Restaurant - Single Service,BARBECUE,5,HIGH
5701681,1/14/15 0:00,1,PASS,SALATA,6620 FANNIN,77030,Restaurant - Single Service,SALADS,6,MEDIUM
5701774,1/15/15 0:00,1,PASS,SUSHI KROGER 161,14344 MEMORIAL,77079,Restaurant - Single Service,JAPANESE,0,HIGH
5701805,1/15/15 0:00,2,PASS,PIZZA HUT # 27136,2100 W HOLCOMBE BLVD,77030,Restaurant - Single Service,PIZZA,4,MEDIUM
5702159,1/20/15 0:00,1,PASS,DELICIOUS BITES CAFE,1250 WOOD BRANCH PARK,77079,Restaurant - Single Service,,5,MEDIUM
5702167,1/20/15 0:00,1,PASS,LANDMARK CAFE,2450 HOLCOMBE BLVD,77021,Restaurant - Single Service,LOCAL / CONTINENTAL,8,HIGH
5702257,1/20/15 0:00,1,PASS,NORMANDY CITGO,12776 EAST  FWY,77015,Restaurant - Single Service,,7,HIGH
5702305,1/20/15 0:00,1,PASS,TOWNE PLACE SUITES,4015 INTERWOOD PKWY,77032,Restaurant - Single Service,LOCAL / CONTINENTAL,5,HIGH
5701227,1/12/15 0:00,1,PASS,CHILDREN'S MUSEUM OF HOUSTON,1500 BINZ,77004,Restaurant - Single Service,"BURGERS, ETC.",8,MEDIUM
5701940,1/15/15 0:00,1,PASS,BAMBU DESSERTS & DRINKS,9820 GULF FWY STE C-3C,77034,Restaurant - Single Service,DESSERTS,3,MEDIUM
5702166,1/20/15 0:00,1,PASS,SCHLOTZSKY'S,7501 SOUTHWEST FWY,77074,Restaurant - Single Service,,0,MEDIUM
5702299,1/20/15 0:00,1,PASS,SUBWAY SANDWICHES,2325 BAY AREA BLVD,77058,Restaurant - Single Service,,3,MEDIUM
5702343,1/20/15 0:00,3,FAIL,FUEL MAX # 8,19906 ALDINE WESTFIELD,77338,Restaurant - Single Service,"BEVERAGES, ETC.",7,HIGH
5702558,1/21/15 0:00,2,PASS,WENDY'S # 14,2928 WOODRIDGE,77087,Restaurant - Single Service,"BURGERS, ETC.",6,MEDIUM
5702578,1/21/15 0:00,3,PASS,CINNABON,500 BAYBROOK MALL BLVD STE 1080,77546,Restaurant - Single Service,DESSERTS,2,MEDIUM
5702669,1/20/15 0:00,1,PASS,ALBERT'S DELI,2910 ANTOINE DR,77092,Restaurant - Single Service,,0,LOW
5699829,1/2/15 0:00,1,PASS,TINSELTOWN MOVIES 16 #218,12920 NORTHWEST  FWY,77040,Restaurant - Single Service,,4,MEDIUM
5699833,1/2/15 0:00,1,PASS,VINH HUONG,11209 BELLAIRE BLVD STE C27,77072,Restaurant - Single Service,VIETNAMESE,6,HIGH
5701364,1/12/15 0:00,1,PASS,THE TEA CUP CAFE,8300 W SAM HOUSTON PKWY S STE 126,77072,Restaurant - Single Service,"BEVERAGES, ETC.",5,HIGH
5701392,1/12/15 0:00,3,PASS,WHICH WICH SUPERIOR SANDWICHES,711 LOUISIANA ST STE R213,77002,Restaurant - Single Service,SANDWICHES,2,LOW
5701396,1/12/15 0:00,3,FAIL,CREOLE BAR & GRILL,3811 ENNIS,77004,Restaurant - Single Service,CAJUN,7,HIGH
5701450,1/13/15 0:00,1,PASS,GLAZED DONUT CAFE,1333 OLD SPANISH TRL STE E,77054,Restaurant - Single Service,LOCAL / CONTINENTAL,5,MEDIUM
5702809,1/23/15 0:00,1,PASS,JACK IN THE BOX # 666,11234 AIRLINE DR,77037,Restaurant - Single Service,"BURGERS, ETC.",7,HIGH
5702224,1/20/15 0:00,1,PASS,SONIC DRIVE-IN #4785,18214 GULF  FWY,77546,Restaurant - Single Service,"BURGERS, ETC.",5,MEDIUM
5702273,1/20/15 0:00,1,PASS,JACK IN THE BOX # 3631,2308 NORTHPARK DR,77339,Restaurant - Single Service,"BURGERS, ETC.",6,HIGH
5702304,1/20/15 0:00,1,PASS,STRIPES #1040,12091 WESTPARK,77082,Restaurant - Single Service,"BURGERS, ETC.",6,HIGH
5702519,1/21/15 0:00,3,PASS,SHAVER 66,4120 S SHAVER,77034,Restaurant - Single Service,OTHER,0,MEDIUM
5702563,1/21/15 0:00,1,PASS,GO FRESH GOURMET,1619 FANNIN,77002,Restaurant - Single Service,DELI,7,HIGH
5702925,1/21/15 0:00,1,PASS,MCDONALD'S #24097,5015 WESTHEIMER STE 1340,77056,Restaurant - Single Service,"BURGERS, ETC.",7,HIGH
5702980,1/26/15 0:00,1,PASS,BELLFORT SEAFOOD,5851 SCOTT,77021,Restaurant - Single Service,SEAFOOD,7,HIGH
5703068,1/26/15 0:00,2,PASS,SHANGHAI FOOD(Inside Welcome Supermarket),9172 BELLAIRE BLVD,77036,Restaurant - Single Service,CHINESE,7,MEDIUM
5702843,1/23/15 0:00,1,PASS,FRENCHY'S  @ KELLEY,5227 KELLEY,77026,Restaurant - Single Service,CHICKEN,4,MEDIUM
5703233,1/27/15 0:00,1,PASS,MURPHY'S DELI,7909 PARKWOOD  CIR,77036,Restaurant - Single Service,,5,MEDIUM
5699905,1/2/15 0:00,1,PASS,JFE W. CORPORATION,3300 MONTROSE ST STE B,77006,Restaurant - Single Service,SUSHI,3,MEDIUM
5699963,1/5/15 0:00,1,PASS,SONIC DRIVE-IN #250-3460,3000 N DURHAM,77018,Restaurant - Single Service,"BURGERS, ETC.",5,MEDIUM
5700091,1/5/15 0:00,1,PASS,BLACK HOLE COFFEE HOUSE,4504 GRAUSTARK ST,77006,Restaurant - Single Service,"BEVERAGES, ETC.",2,LOW
5700110,1/5/15 0:00,1,PASS,IMMACULATE CONCEPCION CHURCH,7250 HARRISBURG,77011,Restaurant - Single Service,,0,LOW
5703170,1/27/15 0:00,2,PASS,DARBAND SHISHKABOB,5670 HILLCROFT,77036,Restaurant - Single Service,,6,HIGH
5703391,1/28/15 0:00,3,PASS,SUBWAY,7208 N SHEPHERD DR STE 101,77091,Restaurant - Single Service,SANDWICHES,4,MEDIUM
5703445,1/28/15 0:00,1,PASS,TREE GARDEN RESTAURANT,9504 LONG POINT RD STE A,77055,Restaurant - Single Service,KOREAN,7,HIGH
5701683,1/14/15 0:00,1,PASS,ROMAN DELIGHT PIZZA,208 GREENSPOINT MALL STE 150,77060,Restaurant - Single Service,PIZZA,6,HIGH
5701739,1/14/15 0:00,1,PASS,BOB'S DELI,5126 WOODWAY STE A,77056,Restaurant - Single Service,"BURGERS, ETC.",5,HIGH
5701837,1/15/15 0:00,1,PASS,H&H RANCH,4000 GREENS RD,77032,Restaurant - Single Service,LOCAL / CONTINENTAL,7,HIGH
5703255,1/27/15 0:00,1,PASS,LU XIANG VILLAGE RESTAURANT,6650 CORPORATE DR STE C,77036,Restaurant - Single Service,CHINESE,5,HIGH
5703335,1/28/15 0:00,2,PASS,SWEET PARIS,2420 RICE BLVD STE A,77005,Restaurant - Single Service,LOCAL / CONTINENTAL,6,HIGH
5703382,1/28/15 0:00,1,PASS,DAIRY KING,11007 HOMESTEAD ST,77016,Restaurant - Single Service,"BURGERS, ETC.",4,MEDIUM
5700376,1/6/15 0:00,1,PASS,LOCKWOOD TRAVEL CENTER,990 LOCKWOOD DR,77020,Restaurant - Single Service,MEXICAN / HISPANIC,6,HIGH
5700443,1/7/15 0:00,1,PASS,ZEYAD BAKERY & SWEETS,8261 RICHMOND AVE STE B - C,77063,Restaurant - Single Service,MIDDLE EASTERN,5,HIGH
5700463,1/7/15 0:00,1,PASS,VILLAGE BARBEQUE AND HAMBURGERS,5 E GREENWAY PLAZA STE C-210,77046,Restaurant - Single Service,BARBECUE,7,HIGH
5700527,1/7/15 0:00,2,PASS,BIG BURGER -V-,11207 W HARDY RD,77076,Restaurant - Single Service,"BURGERS, ETC.",7,HIGH
5700547,1/7/15 0:00,1,PASS,SUBWAY,1235 CLEAR LAKE CITY BLVD,77062,Restaurant - Single Service,SANDWICHES,3,MEDIUM
5700642,1/7/15 0:00,1,PASS,Tammy Chin Chicken-n-Seafood,11320 MARTIN LUTHER KING BLVD,77048,Restaurant - Single Service,CHICKEN,6,MEDIUM
5700689,1/8/15 0:00,2,PASS,MCDONALDS #2001,3025 ELLA BLVD,77018,Restaurant - Single Service,"BURGERS, ETC.",5,MEDIUM
5703546,1/28/15 0:00,2,PASS,CHINA 101 EXPRESS,7011 HARRISBURG BLVD STE 30 D,77011,Restaurant - Single Service,CHINESE,7,HIGH
5721704,1/29/15 0:00,1,PASS,BARRY'S PIZZA,7800 AIRPORT BLVD STE C-07,77061,Restaurant - Single Service,,3,MEDIUM
5703494,1/28/15 0:00,1,PASS,JACK IN THE BOX,8603 FM 1960 W,77070,Restaurant - Single Service,"BURGERS, ETC.",4,MEDIUM
5721568,1/29/15 0:00,1,PASS,HIGH TOWER DELI,1233 WEST LOOP SOUTH STE 740,77027,Restaurant - Single Service,DELI,5,HIGH
5721765,1/29/15 0:00,3,FAIL,FRENCHY'S CHICKEN #103,5588 NORTH FWY,77076,Restaurant - Single Service,CHICKEN,7,HIGH
5721798,1/30/15 0:00,1,PASS,SUBWAY #25311,4410 WESTWAY PARK STE 700,77041,Restaurant - Single Service,SANDWICHES,4,MEDIUM
5701892,1/15/15 0:00,2,PASS,MCDONALD'S,1736 WIRT  RD,77055,Restaurant - Single Service,"BURGERS, ETC.",3,MEDIUM
5702111,1/20/15 0:00,1,PASS,BURGER KING #5959,7406 FONDREN,77074,Restaurant - Single Service,"BURGERS, ETC.",5,MEDIUM
5702265,1/20/15 0:00,1,PASS,JACK IN THE BOX # 3631,2308 NORTHPARK DR,77339,Restaurant - Single Service,"BURGERS, ETC.",6,HIGH
5699813,1/2/15 0:00,1,PASS,BEST WESTERN FOUNTAINVIEW INN,6229 RICHMOND  BLVD,77057,Restaurant - Single Service,,0,MEDIUM
5699821,1/2/15 0:00,1,PASS,SOUTHERN MAID DONUTS,6449 RICHMOND AVE,77057,Restaurant - Single Service,DESSERTS,6,HIGH
5700972,1/8/15 0:00,3,FAIL,POTBELLY SANDWICH WORKS,1000 MAIN STE T70,77002,Restaurant - Single Service,SANDWICHES,6,HIGH
5701013,1/9/15 0:00,1,PASS,FREEBIRDS WORLD BURRITO #35,13280 NORTHWEST  FWY STE A,77040,Restaurant - Single Service,MEXICAN / HISPANIC,7,HIGH
5701048,1/9/15 0:00,1,PASS,MCDONALD'S,534 1/2 EL DORADO,77598,Restaurant - Single Service,"BURGERS, ETC.",3,MEDIUM
5701156,1/10/15 0:00,1,PASS,MCDONALD'S,6000 GULF FWY,77023,Restaurant - Single Service,"BURGERS, ETC.",3,MEDIUM
5721815,1/30/15 0:00,1,PASS,CROSSROADS CAFE,1900 WEST LOOP SOUTH STE B10,77027,Restaurant - Single Service,DELI,4,MEDIUM
5721859,1/30/15 0:00,1,PASS,CHURCH'S CHICKEN,392 N SAM HOUSTON  PKWY   PKWY E STE D,77060,Restaurant - Single Service,CHICKEN,4,MEDIUM
5702566,1/21/15 0:00,2,PASS,SHELL AT THE BALLPARK,2002 RUNNELS ST,77003,Restaurant - Single Service,"HOT DOGS, ETC.",3,MEDIUM
5702665,1/22/15 0:00,1,PASS,HEALTHY COW PIZZA,3005 WEST LOOP SOUTH STE 120,77027,Restaurant - Single Service,PIZZA,3,MEDIUM
5700035,1/5/15 0:00,1,PASS,LA QUINTA  #6086,930 NORMANDY ST,77015,Restaurant - Single Service,BREAKFAST,1,LOW
5700054,1/5/15 0:00,1,PASS,SALATA,185 HEIGHTS BLVD STE D,77007,Restaurant - Single Service,SALADS,4,MEDIUM
5700144,1/6/15 0:00,2,PASS,PEPPERCINI'S DELI,11720 KATY FWY STE 1ST FL,77079,Restaurant - Single Service,SANDWICHES,4,MEDIUM
5721673,1/29/15 0:00,2,PASS,MENCHIE'S  FROZEN  YOGURT,2353 E BAY AREA BLVD,77058,Restaurant - Single Service,DESSERTS,2,MEDIUM
5721729,1/29/15 0:00,3,PASS,SONIC DRIVE-IN of Houston TX,9931 ALMEDA GENOA RD,77075,Restaurant - Single Service,"BURGERS, ETC.",6,MEDIUM
5721837,1/30/15 0:00,1,PASS,LOGAN FARMS HONEY GLAZED HAM,3277 SOUTHWEST FWY STE A,77027,Restaurant - Single Service,OTHER,6,HIGH
5721902,1/30/15 0:00,4,PASS,OK FOOD STORE,3420 W LITTLE YORK RD STE C,77091-1521,Restaurant - Single Service,,0,LOW
5701402,1/13/15 0:00,1,PASS,WHATABURGER #997,2265 W HOLCOMBE BLVD,77030,Restaurant - Single Service,"BURGERS, ETC.",4,MEDIUM
5701521,1/13/15 0:00,1,PASS,TELLEZ CROSSROADS CAFE II,2000 CRAWFORD STE 103,77002,Restaurant - Single Service,DELI,5,HIGH
5701523,1/13/15 0:00,1,PASS,WHICH WICH,213 HEIGHTS BLVD,77007,Restaurant - Single Service,SANDWICHES,4,MEDIUM
5700233,1/6/15 0:00,1,PASS,MILLER THEATER CONCESSION STAND,100 CONCERT  DR,77030,Restaurant - Single Service,,0,MEDIUM
5700319,1/6/15 0:00,1,PASS,POLLO RIKO INC,4400 NORTH FREEWAY STE 320,77022,Restaurant - Single Service,CHICKEN,8,HIGH
5700328,1/6/15 0:00,1,PASS,LITTLE CAESAR'S PIZZA 4577,16282 IMPERIAL VALLEY  DR,77060,Restaurant - Single Service,,4,MEDIUM
5700418,1/6/15 0:00,1,PASS,SOUTHERN DONUTS,4740 DACOMA ST STE E,77092,Restaurant - Single Service,,4,MEDIUM
5700499,1/7/15 0:00,1,PASS,EASTEX TRAVEL PLAZA (Shell gasoline),15415 HIGHWAY 59  N,77396-2136,Restaurant - Single Service,SANDWICHES,5,HIGH
5700574,1/7/15 0:00,1,PASS,HOUSTON CITY DELI AND GRILL,100 GLENBOROUGH DR STE 230,77067,Restaurant - Single Service,DELI,6,HIGH
5702709,1/22/15 0:00,1,PASS,"SIMON'S CAFE,  HCC NE CAMPUS",555 COMMUNITY COLLEGE DR,77013,Restaurant - Single Service,,8,HIGH
5724582,1/28/15 0:00,1,PASS,NOM NOM NOODLES,1635 ELDRIDGE PKWY STE 400,77077,Restaurant - Single Service,VIETNAMESE,3,MEDIUM
5701656,1/14/15 0:00,1,PASS,SUBWAY 25309,6618 FANNIN,77030,Restaurant - Single Service,SANDWICHES,8,MEDIUM
5701840,1/15/15 0:00,2,PASS,GARNI CAFE,303 MEMORIAL CITY MALL STE 395D,77024,Restaurant - Single Service,MIDDLE EASTERN,4,MEDIUM
5700650,1/7/15 0:00,1,PASS,RAINBOW VILLAGE,6300 CORPORATE DR,77036,Restaurant - Single Service,,0,MEDIUM
5700874,1/8/15 0:00,2,PASS,LA  CRAWFISH,1005 BLALOCK STE B2,77055,Restaurant - Single Service,CAJUN,7,HIGH
